habit_name,date,habit_type,habit_unit,habit_value
Granie,2023-10-28,1,minuty,360000
Czytanie,2023-10-28,1,minuty,10000
Granie,2023-10-29,1,minuty,720000
Granie,2023-10-30,1,minuty,180000
Czytanie,2023-10-31,1,minuty,40000
Tabletki,2023-11-01,0,,0
Data Science,2023-11-01,1,minuty,70000
Czytanie,2023-11-01,1,minuty,60000
Tabletki,2023-11-02,0,,0
Granie,2023-11-03,1,minuty,40000
Basen,2023-11-02,0,,2
Seks,2023-11-04,0,,2
Data Science,2023-11-05,1,minuty,60000
Data Science,2023-11-04,1,minuty,10000
Granie,2023-11-05,1,minuty,30000
Granie,2023-11-04,1,minuty,30000
Czytanie,2023-11-05,1,minuty,30000
Basen,2023-11-06,0,,2
Basen,2023-11-04,0,,2
Granie,2023-11-07,1,minuty,70000
Data Science,2023-11-07,1,minuty,75000
Czytanie,2023-11-07,1,minuty,50000
Tabletki,2023-11-07,0,,0
Tabletki,2023-11-08,0,,0
Basen,2023-11-08,0,,2
Data Science,2023-11-08,1,minuty,25000
Czytanie,2023-11-08,1,minuty,15000
Granie,2023-11-10,1,minuty,30000
Czytanie,2023-11-10,1,minuty,15000
Data Science,2023-11-11,1,minuty,130000
Granie,2023-11-11,1,minuty,30000
Czytanie,2023-11-12,1,minuty,15000
Data Science,2023-11-12,1,minuty,20000
Granie,2023-11-12,1,minuty,22000
Granie,2023-11-08,1,minuty,21000
Granie,2023-11-09,1,minuty,25000
Granie,2023-11-06,1,minuty,21000
Tabletki,2023-11-12,0,,0
Tabletki,2023-11-13,0,,0
Granie,2023-11-13,1,minuty,27000
Data Science,2023-11-13,1,minuty,30000
Czytanie,2023-11-13,1,minuty,95000
Czytanie,2023-11-14,1,minuty,10000
Data Science,2023-11-14,1,minuty,30000
Tabletki,2023-11-14,0,,2
Basen,2023-11-14,0,,2
Tabletki,2023-11-15,0,,2
Tabletki,2023-11-16,0,,2
Granie,2023-11-16,1,minuty,120000
Czytanie,2023-11-16,1,minuty,30000
Czytanie,2023-11-17,1,minuty,0
Tabletki,2023-11-17,0,,2
Granie,2023-11-17,1,minuty,120000
Granie,2023-11-18,1,minuty,120000
Granie,2023-11-19,1,minuty,180000
Basen,2023-11-18,0,,2
Tabletki,2023-11-20,0,,0
Granie,2023-11-20,1,minuty,210000
Tabletki,2023-11-22,0,,2
Granie,2023-11-23,1,minuty,55000
Granie,2023-11-24,1,minuty,360000
Tabletki,2023-11-24,0,,0
Tabletki,2023-11-26,0,,0
Data Science,2023-11-27,1,minuty,30000
Granie,2023-11-26,1,minuty,180000
Granie,2023-11-25,1,minuty,120000
Seks,2023-11-25,0,,2
Seks,2023-11-24,0,,2
Seks,2023-11-26,0,,0
Tabletki,2023-11-27,0,,2
Granie,2023-11-27,1,minuty,240000
Czytanie,2023-11-29,1,minuty,30000
Granie,2023-11-28,1,minuty,180000
Tabletki,2023-11-29,0,,2
Data Science,2023-11-29,1,minuty,70000
Granie,2023-11-29,1,minuty,90000
Data Science,2023-11-30,1,minuty,20000
Granie,2023-11-30,1,minuty,240000
Czytanie,2023-11-30,1,minuty,10000
Tabletki,2023-11-30,0,,0
Granie,2023-12-01,1,minuty,240000
Data Science,2023-12-01,1,minuty,115000
Czytanie,2023-12-01,1,minuty,55000
Data Science,2023-12-02,1,minuty,30000
Czytanie,2023-12-02,1,minuty,30000
Granie,2023-12-03,1,minuty,180000
Data Science,2023-12-04,1,minuty,115000
Granie,2023-12-04,1,minuty,150000
Czytanie,2023-12-04,1,minuty,100000
Data Science,2023-12-05,1,minuty,90000
Basen,2023-12-05,0,,2
Czytanie,2023-12-05,1,minuty,70000
Granie,2023-12-05,1,minuty,90000
Tabletki,2023-12-06,0,,2
Data Science,2023-12-06,1,minuty,65000
Czytanie,2023-12-06,1,minuty,100000
Granie,2023-12-06,1,minuty,100000
Granie,2023-12-07,1,minuty,180000
Tabletki,2023-12-08,0,,0
Granie,2023-12-10,1,minuty,60000
Czytanie,2023-12-11,1,minuty,45000
Granie,2023-12-11,1,minuty,275000
Data Science,2023-12-11,1,minuty,105000
Basen,2023-12-13,0,,0
Basen,2023-12-12,0,,2
Granie,2023-12-12,1,minuty,240000
Data Science,2023-12-13,1,minuty,40000
Czytanie,2023-12-13,1,minuty,40000
Granie,2023-12-13,1,minuty,240000
Tabletki,2023-12-14,0,,0
Granie,2023-12-14,1,minuty,270000
Tabletki,2023-12-16,0,,0
Granie,2023-12-16,1,minuty,10000
Tabletki,2023-12-17,0,,0
Granie,2023-12-18,1,minuty,300000
Tabletki,2023-12-20,0,,0
Tabletki,2023-12-23,0,,0
Czytanie,2023-12-24,1,minuty,15000
Granie,2023-12-19,1,minuty,6000
Granie,2023-12-20,1,minuty,324000
Granie,2023-12-21,1,minuty,39000
Granie,2023-12-22,1,minuty,10000
Granie,2023-12-23,1,minuty,70000
Granie,2023-12-24,1,minuty,87000
Czytanie,2023-12-25,1,minuty,60000
Tabletki,2023-12-25,0,,0
Tabletki,2023-12-26,0,,0
Czytanie,2023-12-27,1,minuty,30000
Seks,2023-12-27,0,,2
Tabletki,2023-12-27,0,,0
Czytanie,2023-12-28,1,minuty,20000
Data Science,2023-12-28,1,minuty,36000
Tabletki,2023-12-29,0,,0
Czytanie,2023-12-29,1,minuty,43000
Data Science,2023-12-29,1,minuty,90000
Tabletki,2023-12-30,0,,0
Data Science,2023-12-30,1,minuty,90000
Granie,2023-12-30,1,minuty,80000
Czytanie,2023-12-30,1,minuty,28000
Granie,2023-12-31,1,minuty,210000
Tabletki,2024-01-01,0,,0
Granie,2024-01-02,1,minuty,270000
Tabletki,2024-01-02,0,,0
Czytanie,2024-01-02,1,minuty,78000
Granie,2024-01-01,1,minuty,60000
Czytanie,2024-01-03,1,minuty,44000
Granie,2024-01-03,1,minuty,40000
Data Science,2024-01-03,1,minuty,120000
Tabletki,2024-01-04,0,,0
Granie,2024-01-04,1,minuty,60000
Czytanie,2024-01-04,1,minuty,55000
Data Science,2024-01-05,1,minuty,200000
Seks,2024-01-06,0,,2
Tabletki,2024-01-07,0,,0
Tabletki,2024-01-08,0,,0
Data Science,2024-01-08,1,minuty,240000
Data Science,2024-01-09,1,minuty,60000
Czytanie,2024-01-10,1,minuty,60000
Data Science,2024-01-10,1,minuty,90000
Data Science,2024-01-11,1,minuty,0
Tabletki,2024-01-11,0,,0
Czytanie,2024-01-13,1,minuty,18000
Czytanie,2024-01-14,1,minuty,32000
Tabletki,2024-01-15,0,,0
Data Science,2024-01-15,1,minuty,160000
Czytanie,2024-01-15,1,minuty,20000
Granie,2024-01-16,1,minuty,60000
Tabletki,2024-01-16,0,,0
Data Science,2024-01-17,1,minuty,120000
Czytanie,2024-01-17,1,minuty,15000
Granie,2024-01-17,1,minuty,60000
Tabletki,2024-01-18,0,,0
Tabletki,2024-01-19,0,,0
Granie,2024-01-18,1,minuty,900000
Granie,2024-01-19,1,minuty,240000
Granie,2024-01-20,1,minuty,420000
Tabletki,2024-01-20,0,,0
Tabletki,2024-01-21,0,,0
Czytanie,2024-01-22,1,minuty,45000
Granie,2024-01-22,1,minuty,30000
Data Science,2024-01-22,1,minuty,200000
Czytanie,2024-01-23,1,minuty,20000
Tabletki,2024-01-22,0,,0
Data Science,2024-01-23,1,minuty,180000
Granie,2024-01-23,1,minuty,60000
Granie,2024-01-24,1,minuty,160000
Data Science,2024-01-25,1,minuty,240000
Granie,2024-01-25,1,minuty,125000
Tabletki,2024-01-26,0,,0
Data Science,2024-01-26,1,minuty,300000
Granie,2024-01-26,1,minuty,350000
Data Science,2024-01-27,1,minuty,60000
Granie,2024-01-27,1,minuty,320000
Granie,2024-01-28,1,minuty,230000
Data Science,2024-01-28,1,minuty,80000
Tabletki,2024-01-29,0,,0
Data Science,2024-01-29,1,minuty,360000
Seks,2024-01-30,0,,2
Granie,2024-01-29,1,minuty,0
Granie,2024-01-30,1,minuty,160000
Granie,2024-01-31,1,minuty,440000
Data Science,2024-01-31,1,minuty,30000
Tabletki,2024-01-31,0,,0
Granie,2024-02-01,1,minuty,360000
Tabletki,2024-02-02,0,,0
Granie,2024-02-02,1,minuty,120000
Data Science,2024-02-02,1,minuty,180000
Tabletki,2024-02-03,0,,0
Granie,2024-02-03,1,minuty,600000
Granie,2024-02-04,1,minuty,150000
Tabletki,2024-02-04,0,,0
Granie,2024-02-05,1,minuty,360000
Tabletki,2024-02-05,0,,0
Czytanie,2024-02-06,1,minuty,30000
Tabletki,2024-02-06,0,,0
Granie,2024-02-07,1,minuty,330000
Czytanie,2024-02-07,1,minuty,30000
Tabletki,2024-02-07,0,,0
Tabletki,2024-02-08,0,,0
Tabletki,2024-02-09,0,,0
Granie,2024-02-09,1,minuty,90000
Tabletki,2024-02-10,0,,0
Seks,2024-02-10,0,,2
Granie,2024-02-10,1,minuty,100000
Granie,2024-02-11,1,minuty,330000
Data Science,2024-02-11,1,minuty,60000
Data Science,2024-02-10,1,minuty,15000
Data Science,2024-02-09,1,minuty,15000
Tabletki,2024-02-11,0,,0
Tabletki,2024-02-12,0,,0
Granie,2024-02-12,1,minuty,150000
Data Science,2024-02-12,1,minuty,20000
Czytanie,2024-02-12,1,minuty,20000
Granie,2024-02-13,1,minuty,360000
Tabletki,2024-02-14,0,,0
Granie,2024-02-14,1,minuty,120000
Czytanie,2024-02-14,1,minuty,30000
Data Science,2024-02-14,1,minuty,30000
Granie,2024-02-15,1,minuty,240000
Czytanie,2024-02-15,1,minuty,40000
Data Science,2024-02-15,1,minuty,40000
Tabletki,2024-02-15,0,,0
Tabletki,2024-02-16,0,,0
Granie,2024-02-16,1,minuty,620000
Granie,2024-02-17,1,minuty,600000
Tabletki,2024-02-17,0,,0
Granie,2024-02-18,1,minuty,130000
Tabletki,2024-02-18,0,,0
Tabletki,2024-02-19,0,,2
Data Science,2024-02-19,1,minuty,78000
Czytanie,2024-02-19,1,minuty,32000
Granie,2024-02-19,1,minuty,72000
Tabletki,2024-02-20,0,,2
Data Science,2024-02-20,1,minuty,112000
Granie,2024-02-20,1,minuty,145000
Czytanie,2024-02-20,1,minuty,102000
Data Science,2024-02-21,1,minuty,55000
Granie,2024-02-21,1,minuty,180000
Tabletki,2024-02-21,0,,2
Czytanie,2024-02-21,1,minuty,34000
Tabletki,2024-02-22,0,,2
Granie,2024-02-22,1,minuty,170000
Czytanie,2024-02-22,1,minuty,56000
Tabletki,2024-02-23,0,,0
Granie,2024-02-23,1,minuty,41000
Czytanie,2024-02-23,1,minuty,18000
Data Science,2024-02-23,1,minuty,12000
Tabletki,2024-02-24,0,,0
Czytanie,2024-02-24,1,minuty,36000
Granie,2024-02-24,1,minuty,26000
Data Science,2024-02-24,1,minuty,33000
Tabletki,2024-02-25,0,,0
Czytanie,2024-02-25,1,minuty,12000
Granie,2024-02-25,1,minuty,35000
Czytanie,2024-02-26,1,minuty,24000
Tabletki,2024-02-26,0,,0
Tabletki,2024-02-27,0,,0
Czytanie,2024-02-27,1,minuty,12000
Data Science,2024-02-27,1,minuty,52000
Granie,2024-02-27,1,minuty,21000
Granie,2024-02-26,1,minuty,9000
Data Science,2024-02-26,1,minuty,21000
Czytanie,2024-02-28,1,minuty,30000
Tabletki,2024-02-28,0,,0
Granie,2024-02-28,1,minuty,20000
Tabletki,2024-02-29,0,,0
Granie,2024-02-29,1,minuty,230000
Czytanie,2024-02-29,1,minuty,14000
Tabletki,2024-03-01,0,,2
Granie,2024-03-01,1,minuty,400000
Tabletki,2024-03-02,0,,2
Tabletki,2024-03-03,0,,2
Granie,2024-03-03,1,minuty,70000
Granie,2024-03-02,1,minuty,210000
Tabletki,2024-03-04,0,,2
Granie,2024-03-04,1,minuty,140000
Tabletki,2024-03-05,0,,2
Tabletki,2024-03-06,0,,2
Granie,2024-03-06,1,minuty,285000
Data Science,2024-03-06,1,minuty,177000
Tabletki,2024-03-07,0,,2
Granie,2024-03-07,1,minuty,390000
Tabletki,2024-03-09,0,,0
Granie,2024-03-09,1,minuty,360000
Tabletki,2024-03-10,0,,0
Granie,2024-03-10,1,minuty,284000
Data Science,2024-03-09,1,minuty,17000
Data Science,2024-03-08,1,minuty,92000
Data Science,2024-03-07,1,minuty,104000
Data Science,2024-03-05,1,minuty,74000
Data Science,2024-03-04,1,minuty,48000
Data Science,2024-03-10,1,minuty,36000
Tabletki,2024-03-11,0,,0
Granie,2024-03-11,1,minuty,95000
Data Science,2024-03-11,1,minuty,65000
Czytanie,2024-03-11,1,minuty,13000
Tabletki,2024-03-12,0,,0
Data Science,2024-03-12,1,minuty,60000
Tabletki,2024-03-13,0,,0
Granie,2024-03-13,1,minuty,110000
Data Science,2024-03-13,1,minuty,75000
Data Science,2024-03-14,1,minuty,30000
Tabletki,2024-03-14,0,,0
Czytanie,2024-03-14,1,minuty,36000
Seks,2024-03-10,0,,2
Granie,2024-03-14,1,minuty,60000
Tabletki,2024-03-15,0,,0
Tabletki,2024-03-16,0,,0
Czytanie,2024-03-16,1,minuty,20000
Data Science,2024-03-16,1,minuty,20000
Data Science,2024-03-17,1,minuty,31000
Czytanie,2024-03-17,1,minuty,50000
Granie,2024-03-17,1,minuty,90000
Tabletki,2024-03-17,0,,0
Tabletki,2024-03-18,0,,0
Czytanie,2024-03-18,1,minuty,25000
Czytanie,2024-03-19,1,minuty,25000
Tabletki,2024-03-19,0,,0
Tabletki,2024-03-20,0,,0
Tabletki,2024-03-21,0,,0
Czytanie,2024-03-21,1,minuty,20000
Seks,2024-03-20,0,,2
Tabletki,2024-03-22,0,,0
Czytanie,2024-03-22,1,minuty,14000
Tabletki,2024-03-23,0,,0
Tabletki,2024-03-24,0,,0
Czytanie,2024-03-25,1,minuty,15000
Tabletki,2024-03-25,0,,0
Granie,2024-03-25,1,minuty,50000
Tabletki,2024-03-26,0,,0
Granie,2024-03-18,1,minuty,106000
Granie,2024-03-19,1,minuty,204000
Granie,2024-03-20,1,minuty,26000
Granie,2024-03-21,1,minuty,171000
Granie,2024-03-22,1,minuty,25000
Granie,2024-03-23,1,minuty,45000
Granie,2024-03-24,1,minuty,144000
Data Science,2024-03-18,1,minuty,25000
Data Science,2024-03-19,1,minuty,11000
Data Science,2024-03-20,1,minuty,207000
Data Science,2024-03-21,1,minuty,172000
Data Science,2024-03-22,1,minuty,136000
Data Science,2024-03-23,1,minuty,163000
Data Science,2024-03-24,1,minuty,64000
Granie,2024-03-26,1,minuty,90000
Tabletki,2024-03-27,0,,0
Data Science,2024-03-28,1,minuty,50000
Tabletki,2024-03-28,0,,0
Granie,2024-03-29,1,minuty,60000
Granie,2024-03-28,1,minuty,30000
Data Science,2024-03-29,1,minuty,120000
Tabletki,2024-03-29,0,,0
Tabletki,2024-03-30,0,,0
Czytanie,2024-03-30,1,minuty,37000
Data Science,2024-03-30,1,minuty,37000
Tabletki,2024-03-31,0,,0
Data Science,2024-03-31,1,minuty,27000
Czytanie,2024-03-31,1,minuty,27000
Granie,2024-03-31,1,minuty,180000
Granie,2024-03-30,1,minuty,180000
Tabletki,2024-04-01,0,,0
Tabletki,2024-04-02,0,,0
Tabletki,2024-04-03,0,,0
Tabletki,2024-04-04,0,,0
Data Science,2024-04-04,1,minuty,23000
Tabletki,2024-04-05,0,,0
Data Science,2024-04-05,1,minuty,15000
Czytanie,2024-04-05,1,minuty,15000
Tabletki,2024-04-06,0,,0
Data Science,2024-04-06,1,minuty,26000
Czytanie,2024-04-06,1,minuty,26000
Tabletki,2024-04-07,0,,0
Data Science,2024-04-07,1,minuty,20000
Czytanie,2024-04-07,1,minuty,20000
Granie,2024-04-08,1,minuty,400000
Tabletki,2024-04-09,0,,0
Granie,2024-04-09,1,minuty,420000
Seks,2024-04-08,0,,2
Granie,2024-04-10,1,minuty,480000
Tabletki,2024-04-10,0,,0
Tabletki,2024-04-11,0,,0
Tabletki,2024-04-12,0,,0
Granie,2024-04-11,1,minuty,270000
Granie,2024-04-12,1,minuty,90000
Seks,2024-04-14,0,,2
Tabletki,2024-04-15,0,,0
Granie,2024-04-15,1,minuty,240000
Granie,2024-04-16,1,minuty,150000
Tabletki,2024-04-16,0,,0
Czytanie,2024-04-17,1,minuty,55000
Data Science,2024-04-17,1,minuty,135000
Tabletki,2024-04-17,0,,0
Granie,2024-04-17,1,minuty,240000
Czytanie,2024-04-18,1,minuty,45000
Granie,2024-04-18,1,minuty,180000
Tabletki,2024-04-18,0,,0
Data Science,2024-04-18,1,minuty,69000
Data Science,2024-04-19,1,minuty,25000
Czytanie,2024-04-19,1,minuty,25000
Tabletki,2024-04-20,0,,0
Data Science,2024-04-21,1,minuty,21000
Czytanie,2024-04-21,1,minuty,21000
Tabletki,2024-04-21,0,,0
Granie,2024-04-21,1,minuty,120000
Tabletki,2024-04-22,0,,0
Granie,2024-04-22,1,minuty,270000
Czytanie,2024-04-23,1,minuty,60000
Data Science,2024-04-23,1,minuty,60000
Tabletki,2024-04-23,0,,0
Tabletki,2024-04-24,0,,0
Data Science,2024-04-24,1,minuty,75000
Granie,2024-04-24,1,minuty,200000
Tabletki,2024-04-25,0,,0
Granie,2024-04-25,1,minuty,112000
Data Science,2024-04-25,1,minuty,150000
Czytanie,2024-04-25,1,minuty,124000
Tabletki,2024-04-26,0,,0
Data Science,2024-04-26,1,minuty,220000
Granie,2024-04-26,1,minuty,120000
Czytanie,2024-04-28,1,minuty,30000
Data Science,2024-04-28,1,minuty,30000
Tabletki,2024-04-28,0,,0
Granie,2024-04-28,1,minuty,360000
Granie,2024-04-27,1,minuty,103000
Czytanie,2024-04-29,1,minuty,28000
Tabletki,2024-04-29,0,,2
Seks,2024-04-29,0,,2
Tabletki,2024-04-30,0,,0
Data Science,2024-05-01,1,minuty,37000
Czytanie,2024-05-01,1,minuty,37000
Tabletki,2024-05-01,0,,0
Data Science,2024-05-02,1,minuty,28000
Czytanie,2024-05-02,1,minuty,28000
Tabletki,2024-05-02,0,,0
Czytanie,2024-05-03,1,minuty,15000
Data Science,2024-05-03,1,minuty,15000
Tabletki,2024-05-03,0,,0
Granie,2024-05-03,1,minuty,0
Granie,2024-05-04,1,minuty,40000
Tabletki,2024-05-04,0,,0
Granie,2024-05-05,1,minuty,65000
Seks,2024-05-05,0,,2
Tabletki,2024-05-06,0,,2
Granie,2024-05-06,1,minuty,60000
Data Science,2024-05-06,1,minuty,117000
Czytanie,2024-05-06,1,minuty,52000
Tabletki,2024-05-07,0,,0
Data Science,2024-05-07,1,minuty,80000
Granie,2024-05-07,1,minuty,120000
Granie,2024-05-08,1,minuty,120000
Tabletki,2024-05-08,0,,0
Data Science,2024-05-08,1,minuty,95000
Tabletki,2024-05-09,0,,0
Data Science,2024-05-09,1,minuty,85000
Granie,2024-05-09,1,minuty,300000
Data Science,2024-05-10,1,minuty,45000
Granie,2024-05-10,1,minuty,180000
Tabletki,2024-05-10,0,,0
Tabletki,2024-05-11,0,,0
Tabletki,2024-05-12,0,,0
Granie,2024-05-12,1,minuty,60000
Tabletki,2024-05-13,0,,0
Granie,2024-05-13,1,minuty,360000
Data Science,2024-05-14,1,minuty,72000
Tabletki,2024-05-14,0,,0
Czytanie,2024-05-14,1,minuty,15000
Granie,2024-05-14,1,minuty,240000
Granie,2024-05-15,1,minuty,290000
Tabletki,2024-05-15,0,,0
Granie,2024-05-17,1,minuty,300000
Granie,2024-05-16,1,minuty,360000
Tabletki,2024-05-16,0,,2
Czytanie,2024-05-18,1,minuty,20000
Tabletki,2024-05-18,0,,2
Tabletki,2024-05-19,0,,0
Czytanie,2024-05-19,1,minuty,30000
Granie,2024-05-20,1,minuty,30000
Tabletki,2024-05-20,0,,2
Czytanie,2024-05-20,1,minuty,25000
Data Science,2024-05-20,1,minuty,75000
Tabletki,2024-05-21,0,,2
Data Science,2024-05-21,1,minuty,76000
Granie,2024-05-21,1,minuty,30000
Tabletki,2024-05-22,0,,2
Data Science,2024-05-22,1,minuty,95000
Czytanie,2024-05-21,1,minuty,15000
Tabletki,2024-05-23,0,,2
Czytanie,2024-05-24,1,minuty,17000
Granie,2024-05-23,1,minuty,240000
Granie,2024-05-24,1,minuty,108000
Tabletki,2024-05-24,0,,2
Tabletki,2024-05-25,0,,2
Tabletki,2024-05-26,0,,2
Seks,2024-05-26,0,,2
Czytanie,2024-05-26,1,minuty,28000
Tabletki,2024-05-27,0,,2
Data Science,2024-05-27,1,minuty,40000
Czytanie,2024-05-27,1,minuty,40000
Tabletki,2024-05-28,0,,2
Data Science,2024-05-28,1,minuty,45000
Tabletki,2024-05-29,0,,2
Data Science,2024-05-29,1,minuty,70000
Granie,2024-05-29,1,minuty,30000
Tabletki,2024-05-30,0,,0
Granie,2024-05-30,1,minuty,40000
Data Science,2024-05-30,1,minuty,105000
Granie,2024-05-31,1,minuty,30000
Tabletki,2024-05-31,0,,2
Tabletki,2024-06-01,0,,2
Czytanie,2024-06-01,1,minuty,10000
Granie,2024-06-01,1,minuty,45000
Tabletki,2024-06-02,0,,2
Tabletki,2024-06-03,0,,2
Czytanie,2024-06-04,1,minuty,15000
Tabletki,2024-06-04,0,,2
Granie,2024-06-03,1,minuty,360000
Granie,2024-06-04,1,minuty,137000
Tabletki,2024-06-05,0,,2
Tabletki,2024-06-06,0,,2
Tabletki,2024-06-07,0,,2
Granie,2024-06-07,1,minuty,360000
Granie,2024-06-06,1,minuty,320000
Granie,2024-06-05,1,minuty,300000
Tabletki,2024-06-08,0,,2
Granie,2024-06-08,1,minuty,120000
Tabletki,2024-06-09,0,,2
Granie,2024-06-09,1,minuty,65000
Data Science,2024-06-09,1,minuty,110000
Tabletki,2024-06-10,0,,2
Granie,2024-06-10,1,minuty,100000
Data Science,2024-06-10,1,minuty,75000
Granie,2024-06-11,1,minuty,30000
Data Science,2024-06-11,1,minuty,105000
Tabletki,2024-06-11,0,,2
Tabletki,2024-06-12,0,,2
Data Science,2024-06-12,1,minuty,210000
Granie,2024-06-12,1,minuty,50000
Tabletki,2024-06-13,0,,2
Granie,2024-06-13,1,minuty,60000
Data Science,2024-06-13,1,minuty,200000
Tabletki,2024-06-14,0,,2
Data Science,2024-06-14,1,minuty,270000
Tabletki,2024-06-15,0,,2
Granie,2024-06-15,1,minuty,30000
Czytanie,2024-06-15,1,minuty,15000
Seks,2024-06-15,0,,2
Tabletki,2024-06-16,0,,2
Granie,2024-06-16,1,minuty,160000
Tabletki,2024-06-17,0,,2
Czytanie,2024-06-17,1,minuty,40000
Data Science,2024-06-17,1,minuty,77000
Tabletki,2024-06-18,0,,2
Data Science,2024-06-18,1,minuty,120000
Data Science,2024-06-19,1,minuty,30000
Tabletki,2024-06-19,0,,2
Granie,2024-06-20,1,minuty,180000
Granie,2024-06-19,1,minuty,360000
Granie,2024-06-18,1,minuty,18000
Granie,2024-06-17,1,minuty,200000
Tabletki,2024-06-20,0,,2
Czytanie,2024-06-20,1,minuty,20000
Granie,2024-06-21,1,minuty,60000
Tabletki,2024-06-21,0,,2
Data Science,2024-06-21,1,minuty,60000
Data Science,2024-06-22,1,minuty,110000
Tabletki,2024-06-22,0,,2
Tabletki,2024-06-23,0,,2
Granie,2024-06-23,1,minuty,250000
Granie,2024-06-22,1,minuty,440000
Czytanie,2024-06-24,1,minuty,45000
Tabletki,2024-06-24,0,,2
Data Science,2024-06-24,1,minuty,250000
Czytanie,2024-06-25,1,minuty,10000
Data Science,2024-06-25,1,minuty,120000
Tabletki,2024-06-26,0,,2
Czytanie,2024-06-26,1,minuty,35000
Data Science,2024-06-26,1,minuty,185000
Data Science,2024-06-27,1,minuty,107000
Czytanie,2024-06-27,1,minuty,27000
Tabletki,2024-06-27,0,,2
Granie,2024-06-27,1,minuty,80000
Tabletki,2024-06-28,0,,2
Tabletki,2024-06-29,0,,2
Tabletki,2024-06-30,0,,2
Granie,2024-06-30,1,minuty,70000
Granie,2024-06-29,1,minuty,90000
Granie,2024-06-28,1,minuty,60000
Czytanie,2024-06-30,1,minuty,10000
Tabletki,2024-07-01,0,,2
Czytanie,2024-07-01,1,minuty,24000
Czytanie,2024-07-02,1,minuty,50000
Data Science,2024-07-02,1,minuty,20000
Tabletki,2024-07-02,0,,2
Tabletki,2024-07-03,0,,2
Czytanie,2024-07-03,1,minuty,30000
Tabletki,2024-07-04,0,,2
Seks,2024-07-04,0,,2
Tabletki,2024-07-05,0,,2
Czytanie,2024-07-07,1,minuty,15000
Tabletki,2024-07-07,0,,2
Data Science,2024-07-08,1,minuty,180000
Tabletki,2024-07-08,0,,2
Granie,2024-07-01,1,minuty,306000
Granie,2024-07-02,1,minuty,160000
Granie,2024-07-03,1,minuty,270000
Granie,2024-07-04,1,minuty,170000
Granie,2024-07-05,1,minuty,105000
Granie,2024-07-06,1,minuty,230000
Granie,2024-07-07,1,minuty,215000
Granie,2024-07-08,1,minuty,170000
Czytanie,2024-07-08,1,minuty,27000
Data Science,2024-07-09,1,minuty,240000
Czytanie,2024-07-09,1,minuty,15000
Tabletki,2024-07-09,0,,2
Data Science,2024-07-10,1,minuty,240000
Tabletki,2024-07-10,0,,2
Czytanie,2024-07-10,1,minuty,28000
Tabletki,2024-07-11,0,,2
Czytanie,2024-07-11,1,minuty,40000
Data Science,2024-07-11,1,minuty,240000
Tabletki,2024-07-12,0,,2
Tabletki,2024-07-13,0,,0
Granie,2024-07-09,1,minuty,100000
Granie,2024-07-10,1,minuty,110000
Granie,2024-07-11,1,minuty,110000
Granie,2024-07-12,1,minuty,130000
Granie,2024-07-14,1,minuty,38000
Granie,2024-07-13,1,minuty,0
Tabletki,2024-07-15,0,,2
Czytanie,2024-07-16,1,minuty,13000
Czytanie,2024-07-17,1,minuty,60000
Seks,2024-07-17,0,,2
Czytanie,2024-07-18,1,minuty,27000
Tabletki,2024-07-18,0,,2
Tabletki,2024-07-21,0,,0
Czytanie,2024-07-21,1,minuty,15000
Tabletki,2024-07-22,0,,0
Tabletki,2024-07-23,0,,2
Tabletki,2024-07-24,0,,2
Data Science,2024-07-12,1,minuty,130000
Data Science,2024-07-14,1,minuty,38000
Data Science,2024-07-15,1,minuty,0
Data Science,2024-07-16,1,minuty,120000
Data Science,2024-07-17,1,minuty,90000
Data Science,2024-07-18,1,minuty,0
Data Science,2024-07-19,1,minuty,0
Data Science,2024-07-20,1,minuty,0
Data Science,2024-07-21,1,minuty,0
Data Science,2024-07-22,1,minuty,0
Data Science,2024-07-23,1,minuty,330000
Granie,2024-07-15,1,minuty,300000
Granie,2024-07-16,1,minuty,190000
Granie,2024-07-17,1,minuty,230000
Granie,2024-07-18,1,minuty,320000
Granie,2024-07-19,1,minuty,140000
Granie,2024-07-20,1,minuty,180000
Granie,2024-07-21,1,minuty,130000
Granie,2024-07-22,1,minuty,210000
Granie,2024-07-23,1,minuty,185000
Granie,2024-07-24,1,minuty,230000
Granie,2024-07-25,1,minuty,200000
Tabletki,2024-07-25,0,,0
Tabletki,2024-07-26,0,,2
Czytanie,2024-07-25,1,minuty,0
Supermemo niemiecki,2024-07-26,1,,154000
Czytanie,2024-07-26,1,minuty,136000
Data Science,2024-07-26,1,minuty,106000
Czytanie,2024-07-27,1,minuty,60000
Supermemo niemiecki,2024-07-27,1,,83000
Tabletki,2024-07-27,0,,2
Data Science,2024-07-28,1,minuty,25000
Czytanie,2024-07-28,1,minuty,25000
Tabletki,2024-07-28,0,,0
Supermemo niemiecki,2024-07-28,1,,89000
Data Science,2024-07-29,1,minuty,12000
Czytanie,2024-07-29,1,minuty,32000
Tabletki,2024-07-29,0,,2
Supermemo grecki,2024-07-29,1,,38000
Supermemo niemiecki,2024-07-29,1,,58000
Supermemo angielski,2024-07-30,1,,17000
Tabletki,2024-07-30,0,,2
Czytanie,2024-07-30,1,minuty,43000
Supermemo niemiecki,2024-07-30,1,,184000
Supermemo niemiecki,2024-07-31,1,,83000
Czytanie,2024-07-31,1,minuty,20000
